,user_id,hashed_user_id,exp_group,event_date
169778,44981,44981,B,2025-02-19
20550,5438,5438,A,2025-02-19
58742,15686,15686,A,2025-02-19
21992,5818,5818,A,2025-02-19
227938,60312,60312,A,2025-02-19
172091,45588,45588,A,2025-02-19
58750,15688,15688,A,2025-02-19
21950,5808,5808,A,2025-02-19
169993,45039,45039,B,2025-02-19
89826,23867,23867,B,2025-02-19
272322,71953,71953,B,2025-02-19
272547,72005,72005,B,2025-02-19
21058,5564,5564,A,2025-02-19
345987,91431,91431,B,2025-02-19
345972,91428,91428,A,2025-02-19
21328,5644,5644,A,2025-02-19
286146,75594,75594,A,2025-02-19
171113,45332,45332,A,2025-02-19
171141,45338,45338,A,2025-02-19
227081,60081,60081,B,2025-02-19
285878,75525,75525,B,2025-02-19
215478,57046,57046,A,2025-02-19
171192,45351,45351,B,2025-02-19
35537,9484,9484,A,2025-02-19
227173,60105,60105,B,2025-02-19
227142,60096,60096,A,2025-02-19
286053,75572,75572,A,2025-02-19
21476,5683,5683,B,2025-02-19
215492,57048,57048,A,2025-02-19
227246,60128,60128,A,2025-02-19
329090,86978,86978,A,2025-02-19
170934,45281,45281,B,2025-02-19
195252,51751,51751,B,2025-02-19
366632,96931,96931,B,2025-02-19
255960,67651,67651,B,2025-02-19
366627,96929,96929,B,2025-02-19
91455,24309,24309,B,2025-02-19
91431,24303,24303,B,2025-02-19
91385,24286,24286,A,2025-02-19
366305,96841,96841,B,2025-02-19
35570,9493,9493,B,2025-02-19
255707,67591,67591,B,2025-02-19
59170,15813,15813,B,2025-02-19
170657,45217,45217,B,2025-02-19
255715,67592,67592,A,2025-02-19
59192,15820,15820,A,2025-02-19
328955,86945,86945,B,2025-02-19
21225,5611,5611,B,2025-02-19
285826,75513,75513,B,2025-02-19
59420,15877,15877,B,2025-02-19
21028,5556,5556,A,2025-02-19
226647,59972,59972,A,2025-02-19
287060,75831,75831,B,2025-02-19
89258,23726,23726,A,2025-02-19
168505,44624,44624,A,2025-02-19
330318,87298,87298,A,2025-02-19
168576,44638,44638,A,2025-02-19
88588,23561,23561,B,2025-02-19
327222,86508,86508,A,2025-02-19
327232,86510,86510,A,2025-02-19
196260,52020,52020,A,2025-02-19
168456,44612,44612,A,2025-02-19
330300,87292,87292,A,2025-02-19
287527,75955,75955,B,2025-02-19
58099,15510,15510,A,2025-02-19
94271,25063,25063,B,2025-02-19
256191,67717,67717,B,2025-02-19
196245,52015,52015,B,2025-02-19
346660,91601,91601,B,2025-02-19
59808,15996,15996,A,2025-02-19
172667,45750,45750,A,2025-02-19
345630,91331,91331,B,2025-02-19
168435,44607,44607,B,2025-02-19
256200,67721,67721,B,2025-02-19
88142,23439,23439,B,2025-02-19
88175,23450,23450,A,2025-02-19
228994,60608,60608,A,2025-02-19
88232,23465,23465,B,2025-02-19
326954,86422,86422,A,2025-02-19
95024,25259,25259,B,2025-02-19
367564,97169,97169,B,2025-02-19
285099,75325,75325,B,2025-02-19
367539,97163,97163,B,2025-02-19
168254,44559,44559,B,2025-02-19
22431,5946,5946,A,2025-02-19
365903,96732,96732,A,2025-02-19
35271,9417,9417,B,2025-02-19
19372,5128,5128,A,2025-02-19
22405,5938,5938,A,2025-02-19
287716,76001,76001,B,2025-02-19
194641,51597,51597,B,2025-02-19
172627,45740,45740,A,2025-02-19
58170,15528,15528,A,2025-02-19
261996,69292,69292,A,2025-02-19
59802,15994,15994,A,2025-02-19
20119,5322,5322,A,2025-02-19
169136,44798,44798,A,2025-02-19
169163,44805,44805,B,2025-02-19
287215,75874,75874,A,2025-02-19
93322,24804,24804,A,2025-02-19
172345,45663,45663,B,2025-02-19
367092,97053,97053,B,2025-02-19
285376,75398,75398,A,2025-02-19
354716,93743,93743,B,2025-02-19
327808,86661,86661,B,2025-02-19
327832,86667,86667,B,2025-02-19
22080,5844,5844,A,2025-02-19
169374,44864,44864,A,2025-02-19
287083,75840,75840,A,2025-02-19
89255,23725,23725,B,2025-02-19
215111,56964,56964,A,2025-02-19
287072,75835,75835,B,2025-02-19
169088,44785,44785,B,2025-02-19
99696,26511,26511,B,2025-02-19
22115,5854,5854,A,2025-02-19
22120,5855,5855,B,2025-02-19
168801,44697,44697,B,2025-02-19
327366,86548,86548,A,2025-02-19
94078,25006,25006,A,2025-02-19
58204,15540,15540,A,2025-02-19
194700,51614,51614,A,2025-02-19
168953,44744,44744,A,2025-02-19
287357,75914,75914,A,2025-02-19
228497,60464,60464,A,2025-02-19
196062,51975,51975,B,2025-02-19
226489,59931,59931,B,2025-02-19
327538,86589,86589,B,2025-02-19
215611,57078,57078,A,2025-02-19
19948,5278,5278,A,2025-02-19
287305,75899,75899,B,2025-02-19
327641,86613,86613,B,2025-02-19
58431,15606,15606,A,2025-02-19
330127,87236,87236,A,2025-02-19
93490,24859,24859,B,2025-02-19
293262,77479,77479,B,2025-02-19
231037,61140,61140,A,2025-02-19
256594,67836,67836,A,2025-02-19
105683,28135,28135,B,2025-02-19
344595,91073,91073,B,2025-02-19
61785,16497,16497,B,2025-02-19
213210,56484,56484,A,2025-02-19
233675,61827,61827,B,2025-02-19
82872,22068,22068,A,2025-02-19
105419,28056,28056,A,2025-02-19
321317,84931,84931,B,2025-02-19
105405,28050,28050,A,2025-02-19
82981,22093,22093,B,2025-02-19
24704,6552,6552,A,2025-02-19
199617,52897,52897,B,2025-02-19
348832,92175,92175,B,2025-02-19
160195,42483,42483,B,2025-02-19
176605,46814,46814,A,2025-02-19
105138,27980,27980,A,2025-02-19
370339,97915,97915,B,2025-02-19
321304,84927,84927,B,2025-02-19
24853,6589,6589,B,2025-02-19
263018,69564,69564,A,2025-02-19
14073,3688,3688,A,2025-02-19
199860,52964,52964,A,2025-02-19
82647,22004,22004,A,2025-02-19
282596,74678,74678,A,2025-02-19
176834,46867,46867,B,2025-02-19
54015,14436,14436,A,2025-02-19
348962,92210,92210,A,2025-02-19
105896,28187,28187,B,2025-02-19
233781,61861,61861,B,2025-02-19
233774,61858,61858,A,2025-02-19
14155,3709,3709,B,2025-02-19
105815,28166,28166,A,2025-02-19
82760,22036,22036,A,2025-02-19
321241,84912,84912,A,2025-02-19
193114,51187,51187,B,2025-02-19
54096,14459,14459,B,2025-02-19
292253,77212,77212,A,2025-02-19
333162,88049,88049,B,2025-02-19
263038,69569,69569,B,2025-02-19
176573,46803,46803,B,2025-02-19
291892,77130,77130,A,2025-02-19
233249,61713,61713,B,2025-02-19
104540,27811,27811,B,2025-02-19
34671,9246,9246,A,2025-02-19
104497,27801,27801,B,2025-02-19
199225,52803,52803,B,2025-02-19
104345,27761,27761,B,2025-02-19
233083,61674,61674,A,2025-02-19
364694,96418,96418,A,2025-02-19
370096,97850,97850,A,2025-02-19
282896,74761,74761,B,2025-02-19
83350,22188,22188,A,2025-02-19
252661,66809,66809,B,2025-02-19
233036,61663,61663,B,2025-02-19
291623,77057,77057,B,2025-02-19
160753,42632,42632,A,2025-02-19
104186,27714,27714,A,2025-02-19
252648,66804,66804,A,2025-02-19
176378,46749,46749,B,2025-02-19
83216,22154,22154,A,2025-02-19
160475,42557,42557,B,2025-02-19
176451,46773,46773,B,2025-02-19
252493,66756,66756,A,2025-02-19
333129,88039,88039,B,2025-02-19
104989,27937,27937,B,2025-02-19
54318,14512,14512,A,2025-02-19
291846,77119,77119,B,2025-02-19
321781,85046,85046,A,2025-02-19
83212,22151,22151,B,2025-02-19
104856,27899,27899,B,2025-02-19
160417,42542,42542,A,2025-02-19
160428,42545,42545,B,2025-02-19
34643,9237,9237,B,2025-02-19
233292,61726,61726,A,2025-02-19
333063,88023,88023,B,2025-02-19
199272,52815,52815,B,2025-02-19
224719,59478,59478,A,2025-02-19
370188,97872,97872,A,2025-02-19
344669,91093,91093,B,2025-02-19
262924,69535,69535,B,2025-02-19
349003,92219,92219,B,2025-02-19
257218,68005,68005,B,2025-02-19
38404,10242,10242,A,2025-02-19
364445,96346,96346,A,2025-02-19
234276,61989,61989,B,2025-02-19
107283,28553,28553,B,2025-02-19
200224,53055,53055,B,2025-02-19
82122,21872,21872,A,2025-02-19
158418,42022,42022,A,2025-02-19
269926,71353,71353,B,2025-02-19
13555,3547,3547,B,2025-02-19
370860,98050,98050,A,2025-02-19
158517,42044,42044,A,2025-02-19
357403,94478,94478,A,2025-02-19
158537,42049,42049,B,2025-02-19
25181,6670,6670,A,2025-02-19
38379,10236,10236,A,2025-02-19
82190,21887,21887,B,2025-02-19
107203,28528,28528,A,2025-02-19
13463,3524,3524,A,2025-02-19
224244,59354,59354,A,2025-02-19
200340,53092,53092,A,2025-02-19
157749,41853,41853,B,2025-02-19
108050,28767,28767,B,2025-02-19
364383,96328,96328,A,2025-02-19
157832,41876,41876,A,2025-02-19
200486,53126,53126,A,2025-02-19
38520,10277,10277,B,2025-02-19
200464,53117,53117,B,2025-02-19
364392,96332,96332,A,2025-02-19
320212,84629,84629,B,2025-02-19
261316,69106,69106,A,2025-02-19
224229,59351,59351,B,2025-02-19
13426,3510,3510,A,2025-02-19
107706,28673,28673,B,2025-02-19
320285,84651,84651,B,2025-02-19
293026,77420,77420,A,2025-02-19
234376,62013,62013,B,2025-02-19
107571,28634,28634,A,2025-02-19
270028,71377,71377,B,2025-02-19
82521,21970,21970,A,2025-02-19
292771,77353,77353,B,2025-02-19
106964,28461,28461,B,2025-02-19
158958,42158,42158,A,2025-02-19
53871,14394,14394,A,2025-02-19
106562,28365,28365,B,2025-02-19
106553,28362,28362,A,2025-02-19
234024,61919,61919,B,2025-02-19
333499,88147,88147,B,2025-02-19
192984,51150,51150,A,2025-02-19
252190,66671,66671,B,2025-02-19
213126,56462,56462,A,2025-02-19
106479,28343,28343,B,2025-02-19
234002,61914,61914,A,2025-02-19
106359,28312,28312,A,2025-02-19
233983,61909,61909,B,2025-02-19
292561,77293,77293,B,2025-02-19
13909,3642,3642,A,2025-02-19
25001,6624,6624,A,2025-02-19
82367,21932,21932,A,2025-02-19
252171,66667,66667,B,2025-02-19
158869,42133,42133,B,2025-02-19
53809,14378,14378,A,2025-02-19
224314,59374,59374,A,2025-02-19
320670,84759,84759,B,2025-02-19
158653,42078,42078,A,2025-02-19
158709,42089,42089,B,2025-02-19
333586,88164,88164,A,2025-02-19
344480,91041,91041,B,2025-02-19
82256,21907,21907,B,2025-02-19
158718,42093,42093,B,2025-02-19
273764,72351,72351,B,2025-02-19
106725,28403,28403,B,2025-02-19
158774,42106,42106,A,2025-02-19
53795,14372,14372,A,2025-02-19
82311,21917,21917,B,2025-02-19
82316,21919,21919,B,2025-02-19
370756,98022,98022,A,2025-02-19
282478,74654,74654,A,2025-02-19
53806,14377,14377,B,2025-02-19
106997,28471,28471,B,2025-02-19
24582,6521,6521,B,2025-02-19
199024,52753,52753,B,2025-02-19
104150,27703,27703,B,2025-02-19
231625,61293,61293,B,2025-02-19
323729,85563,85563,B,2025-02-19
270994,71626,71626,A,2025-02-19
231601,61284,61284,A,2025-02-19
163492,43322,43322,A,2025-02-19
163515,43327,43327,B,2025-02-19
262767,69488,69488,A,2025-02-19
365115,96524,96524,A,2025-02-19
163571,43342,43342,A,2025-02-19
100723,26784,26784,A,2025-02-19
100710,26778,26778,A,2025-02-19
100695,26776,26776,A,2025-02-19
225337,59641,59641,B,2025-02-19
55647,14851,14851,B,2025-02-19
323917,85612,85612,A,2025-02-19
163709,43379,43379,B,2025-02-19
256759,67877,67877,B,2025-02-19
253485,67011,67011,B,2025-02-19
290429,76716,76716,A,2025-02-19
256795,67887,67887,B,2025-02-19
253307,66971,66971,B,2025-02-19
175485,46497,46497,B,2025-02-19
37562,10013,10013,B,2025-02-19
341664,90282,90282,A,2025-02-19
256816,67893,67893,B,2025-02-19
101598,27019,27019,B,2025-02-19
37481,9995,9995,B,2025-02-19
225215,59610,59610,A,2025-02-19
323490,85497,85497,B,2025-02-19
55283,14752,14752,A,2025-02-19
369278,97629,97629,B,2025-02-19
193665,51343,51343,B,2025-02-19
323551,85511,85511,B,2025-02-19
85052,22612,22612,A,2025-02-19
101179,26905,26905,B,2025-02-19
55518,14809,14809,B,2025-02-19
332204,87792,87792,A,2025-02-19
231433,61237,61237,B,2025-02-19
162985,43189,43189,B,2025-02-19
225384,59652,59652,A,2025-02-19
231407,61229,61229,B,2025-02-19
368913,97527,97527,B,2025-02-19
37301,9938,9938,A,2025-02-19
85655,22779,22779,B,2025-02-19
174792,46310,46310,A,2025-02-19
324329,85724,85724,A,2025-02-19
37290,9936,9936,A,2025-02-19
368862,97514,97514,A,2025-02-19
324278,85709,85709,B,2025-02-19
17099,4509,4509,B,2025-02-19
174781,46308,46308,A,2025-02-19
231054,61144,61144,A,2025-02-19
197762,52407,52407,B,2025-02-19
289876,76566,76566,A,2025-02-19
262674,69468,69468,A,2025-02-19
193874,51388,51388,A,2025-02-19
331816,87684,87684,A,2025-02-19
324411,85747,85747,B,2025-02-19
368954,97534,97534,A,2025-02-19
283821,75007,75007,B,2025-02-19
37327,9945,9945,B,2025-02-19
359106,94949,94949,B,2025-02-19
231312,61206,61206,A,2025-02-19
359105,94948,94948,A,2025-02-19
55833,14905,14905,B,2025-02-19
197927,52451,52451,B,2025-02-19
55861,14912,14912,A,2025-02-19
85483,22729,22729,B,2025-02-19
324113,85664,85664,A,2025-02-19
100432,26696,26696,A,2025-02-19
100422,26694,26694,A,2025-02-19
324131,85669,85669,B,2025-02-19
100407,26690,26690,A,2025-02-19
216069,57182,57182,A,2025-02-19
23603,6269,6269,B,2025-02-19
23593,6268,6268,A,2025-02-19
174874,46332,46332,A,2025-02-19
100285,26661,26661,B,2025-02-19
290209,76660,76660,A,2025-02-19
162974,43186,43186,A,2025-02-19
175571,46522,46522,A,2025-02-19
61127,16316,16316,A,2025-02-19
232734,61588,61588,A,2025-02-19
161320,42777,42777,B,2025-02-19
357647,94544,94544,A,2025-02-19
291294,76961,76961,B,2025-02-19
54834,14635,14635,B,2025-02-19
83701,22284,22284,A,2025-02-19
103429,27510,27510,A,2025-02-19
364788,96441,96441,B,2025-02-19
283103,74809,74809,B,2025-02-19
161502,42824,42824,A,2025-02-19
103418,27506,27506,A,2025-02-19
291241,76947,76947,B,2025-02-19
83796,22308,22308,A,2025-02-19
369821,97777,97777,B,2025-02-19
161613,42845,42845,B,2025-02-19
103330,27482,27482,A,2025-02-19
364799,96446,96446,A,2025-02-19
270552,71506,71506,A,2025-02-19
332786,87961,87961,B,2025-02-19
83623,22260,22260,A,2025-02-19
282898,74762,74762,A,2025-02-19
24578,6520,6520,A,2025-02-19
359266,94991,94991,B,2025-02-19
232962,61646,61646,A,2025-02-19
14962,3928,3928,A,2025-02-19
322173,85153,85153,B,2025-02-19
348666,92131,92131,B,2025-02-19
104011,27661,27661,B,2025-02-19
332924,87989,87989,B,2025-02-19
15010,3939,3939,B,2025-02-19
282946,74774,74774,A,2025-02-19
176212,46703,46703,B,2025-02-19
291432,77004,77004,A,2025-02-19
176166,46691,46691,B,2025-02-19
24505,6499,6499,B,2025-02-19
15079,3958,3958,A,2025-02-19
161194,42747,42747,B,2025-02-19
270644,71531,71531,B,2025-02-19
54879,14647,14647,B,2025-02-19
232608,61559,61559,B,2025-02-19
359236,94982,94982,A,2025-02-19
102241,27193,27193,B,2025-02-19
323105,85400,85400,A,2025-02-19
102208,27185,27185,B,2025-02-19
175660,46547,46547,B,2025-02-19
348310,92039,92039,B,2025-02-19
15811,4158,4158,A,2025-02-19
102019,27132,27132,A,2025-02-19
102003,27124,27124,A,2025-02-19
273450,72265,72265,B,2025-02-19
162805,43144,43144,A,2025-02-19
162864,43159,43159,B,2025-02-19
175590,46527,46527,B,2025-02-19
101910,27096,27096,A,2025-02-19
37606,10025,10025,B,2025-02-19
369428,97672,97672,A,2025-02-19
162955,43183,43183,B,2025-02-19
262811,69503,69503,B,2025-02-19
15744,4137,4137,B,2025-02-19
37220,9919,9919,B,2025-02-19
270807,71576,71576,A,2025-02-19
198465,52598,52598,A,2025-02-19
283192,74837,74837,B,2025-02-19
175843,46610,46610,A,2025-02-19
61375,16387,16387,B,2025-02-19
161849,42901,42901,B,2025-02-19
270733,71556,71556,A,2025-02-19
364871,96461,96461,B,2025-02-19
161903,42915,42915,B,2025-02-19
232448,61511,61511,B,2025-02-19
54963,14669,14669,B,2025-02-19
348412,92063,92063,B,2025-02-19
193491,51289,51289,B,2025-02-19
283234,74851,74851,B,2025-02-19
232294,61477,61477,B,2025-02-19
322927,85350,85350,A,2025-02-19
162170,42991,42991,B,2025-02-19
344854,91139,91139,B,2025-02-19
193546,51304,51304,A,2025-02-19
253180,66938,66938,A,2025-02-19
290655,76782,76782,A,2025-02-19
343872,90881,90881,B,2025-02-19
285965,75546,75546,A,2025-02-19
129572,34460,34460,A,2025-02-19
129591,34465,34465,B,2025-02-19
8178,2106,2106,A,2025-02-19
247607,65441,65441,B,2025-02-19
308198,81493,81493,B,2025-02-19
182436,48365,48365,B,2025-02-19
3359,852,852,A,2025-02-19
207153,54912,54912,A,2025-02-19
313860,82966,82966,A,2025-02-19
119566,31788,31788,A,2025-02-19
3230,819,819,B,2025-02-19
274662,72574,72574,A,2025-02-19
45377,12136,12136,A,2025-02-19
119492,31769,31769,B,2025-02-19
129749,34502,34502,A,2025-02-19
119478,31767,31767,B,2025-02-19
119664,31813,31813,B,2025-02-19
308286,81512,81512,A,2025-02-19
361345,95537,95537,B,2025-02-19
298396,78859,78859,B,2025-02-19
211068,55919,55919,B,2025-02-19
129378,34409,34409,B,2025-02-19
48781,13060,13060,A,2025-02-19
3447,877,877,B,2025-02-19
308273,81509,81509,B,2025-02-19
8114,2091,2091,B,2025-02-19
204047,54088,54088,A,2025-02-19
247637,65451,65451,B,2025-02-19
45505,12171,12171,B,2025-02-19
238997,63211,63211,B,2025-02-19
308303,81517,81517,B,2025-02-19
313788,82949,82949,B,2025-02-19
147918,39262,39262,A,2025-02-19
70718,18840,18840,A,2025-02-19
219893,58192,58192,A,2025-02-19
190037,50390,50390,A,2025-02-19
148289,39358,39358,A,2025-02-19
191587,50773,50773,B,2025-02-19
221992,58744,58744,A,2025-02-19
243422,64375,64375,B,2025-02-19
119190,31690,31690,A,2025-02-19
8375,2155,2155,B,2025-02-19
148283,39357,39357,B,2025-02-19
314083,83026,83026,A,2025-02-19
8403,2164,2164,A,2025-02-19
49087,13136,13136,A,2025-02-19
373707,98820,98820,A,2025-02-19
279581,73900,73900,A,2025-02-19
148355,39376,39376,A,2025-02-19
33793,8982,8982,A,2025-02-19
249862,66044,66044,A,2025-02-19
351635,92912,92912,A,2025-02-19
361225,95509,95509,B,2025-02-19
148276,39353,39353,B,2025-02-19
64467,17175,17175,B,2025-02-19
342287,90454,90454,A,2025-02-19
27959,7426,7426,A,2025-02-19
27947,7423,7423,B,2025-02-19
209905,55613,55613,B,2025-02-19
308047,81454,81454,A,2025-02-19
221982,58740,58740,A,2025-02-19
243291,64337,64337,B,2025-02-19
221957,58733,58733,B,2025-02-19
238899,63186,63186,A,2025-02-19
267953,70847,70847,B,2025-02-19
190030,50386,50386,A,2025-02-19
64437,17164,17164,A,2025-02-19
64423,17161,17161,B,2025-02-19
139639,37086,37086,A,2025-02-19
64350,17139,17139,B,2025-02-19
259801,68677,68677,B,2025-02-19
3468,882,882,A,2025-02-19
3858,982,982,A,2025-02-19
204207,54129,54129,B,2025-02-19
313320,82823,82823,B,2025-02-19
140406,37290,37290,A,2025-02-19
207022,54871,54871,B,2025-02-19
120500,32054,32054,A,2025-02-19
191399,50723,50723,B,2025-02-19
217528,57567,57567,B,2025-02-19
351802,92967,92967,B,2025-02-19
120438,32037,32037,B,2025-02-19
140362,37278,37278,A,2025-02-19
376453,99520,99520,A,2025-02-19
264267,69893,69893,B,2025-02-19
120359,32011,32011,B,2025-02-19
313345,82829,82829,B,2025-02-19
374092,98917,98917,B,2025-02-19
48555,12991,12991,B,2025-02-19
376388,99504,99504,A,2025-02-19
242777,64205,64205,B,2025-02-19
3978,1014,1014,A,2025-02-19
30669,8167,8167,B,2025-02-19
71076,18933,18933,B,2025-02-19
182895,48484,48484,A,2025-02-19
42401,11334,11334,A,2025-02-19
45687,12218,12218,A,2025-02-19
343159,90689,90689,B,2025-02-19
217630,57596,57596,A,2025-02-19
339764,89780,89780,A,2025-02-19
40814,10905,10905,B,2025-02-19
71063,18929,18929,B,2025-02-19
75245,20051,20051,B,2025-02-19
337505,89172,89172,A,2025-02-19
355334,93912,93912,A,2025-02-19
260671,68915,68915,B,2025-02-19
140351,37274,37274,A,2025-02-19
28329,7523,7523,B,2025-02-19
129219,34361,34361,B,2025-02-19
119995,31909,31909,B,2025-02-19
119987,31907,31907,B,2025-02-19
361361,95542,95542,A,2025-02-19
3549,902,902,A,2025-02-19
191492,50751,50751,B,2025-02-19
129203,34355,34355,B,2025-02-19
373949,98886,98886,A,2025-02-19
298445,78867,78867,B,2025-02-19
308413,81544,81544,A,2025-02-19
119904,31882,31882,A,2025-02-19
339890,89817,89817,B,2025-02-19
339895,89821,89821,B,2025-02-19
298429,78864,78864,A,2025-02-19
308426,81549,81549,B,2025-02-19
190172,50420,50420,A,2025-02-19
355308,93905,93905,B,2025-02-19
376525,99538,99538,A,2025-02-19
247746,65478,65478,A,2025-02-19
221706,58655,58655,B,2025-02-19
376466,99524,99524,A,2025-02-19
221739,58662,58662,A,2025-02-19
211011,55904,55904,A,2025-02-19
298534,78892,78892,A,2025-02-19
362753,95897,95897,B,2025-02-19
140308,37260,37260,A,2025-02-19
308541,81584,81584,A,2025-02-19
70942,18898,18898,A,2025-02-19
313495,82871,82871,B,2025-02-19
302460,79956,79956,A,2025-02-19
351743,92948,92948,A,2025-02-19
376510,99534,99534,A,2025-02-19
129066,34319,34319,B,2025-02-19
362955,95954,95954,A,2025-02-19
243438,64378,64378,A,2025-02-19
139545,37054,37054,A,2025-02-19
76828,20463,20463,B,2025-02-19
44871,12003,12003,B,2025-02-19
2329,589,589,B,2025-02-19
351252,92808,92808,A,2025-02-19
40293,10755,10755,B,2025-02-19
340442,89964,89964,A,2025-02-19
207600,55028,55028,A,2025-02-19
343475,90772,90772,A,2025-02-19
76859,20473,20473,B,2025-02-19
207625,55033,55033,B,2025-02-19
340449,89966,89966,A,2025-02-19
247156,65335,65335,B,2025-02-19
49714,13300,13300,A,2025-02-19
117584,31270,31270,A,2025-02-19
31296,8333,8333,B,2025-02-19
27564,7314,7314,A,2025-02-19
268275,70926,70926,A,2025-02-19
117634,31284,31284,A,2025-02-19
377108,99685,99685,B,2025-02-19
222291,58826,58826,A,2025-02-19
247293,65367,65367,B,2025-02-19
247276,65364,65364,A,2025-02-19
117787,31325,31325,B,2025-02-19
130987,34831,34831,B,2025-02-19
355118,93847,93847,B,2025-02-19
314895,83236,83236,A,2025-02-19
138643,36814,36814,A,2025-02-19
76748,20443,20443,B,2025-02-19
31261,8323,8323,B,2025-02-19
149533,39675,39675,B,2025-02-19
33938,9028,9028,A,2025-02-19
181644,48148,48148,A,2025-02-19
76711,20433,20433,B,2025-02-19
117821,31332,31332,A,2025-02-19
277000,73174,73174,A,2025-02-19
131326,34914,34914,A,2025-02-19
27497,7294,7294,A,2025-02-19
138299,36727,36727,B,2025-02-19
31341,8346,8346,A,2025-02-19
131793,35026,35026,A,2025-02-19
315243,83319,83319,B,2025-02-19
31362,8350,8350,A,2025-02-19
187410,49687,49687,B,2025-02-19
